Identifier,Identifier_Status,Announcement_Type,Announcement_Date,Issue,Issue_No,Status,Country,Maturity,Amt,Company,Company_No,Prev_Rating,Prev_Time,Curr_Rating,Curr_Time
430974,Valid,Others,,,,,,,,,,,,,
430979,Valid,Others,,,,,,,,,,,,,
430994,Valid,Others,,,,,,,,,,,,,
430996,Valid,Others,,,,,,,,,,,,,
430998,Valid,Others,,,,,,,,,,,,,
431000,Valid,Others,,,,,,,,,,,,,
431002,Valid,Others,,,,,,,,,,,,,
431003,Valid,Others,,,,,,,,,,,,,
431004,Valid,Others,,,,,,,,,,,,,
431008,Valid,Others,,,,,,,,,,,,,
431011,Valid,Others,,,,,,,,,,,,,
431014,Valid,Others,,,,,,,,,,,,,
431018,Valid,Others,,,,,,,,,,,,,
431019,Valid,Update,"April 27, 2009  ",,,,,,,Kazanorgsintez,2773.0,,,,
431021,Valid,Others,,,,,,,,,,,,,
431025,Valid,Others,,,,,,,,,,,,,
431034,Valid,Others,,,,,,,,,,,,,
431077,Valid,Others,,,,,,,,,,,,,
431081,Valid,Update,"April 28, 2009  ","ForteBank, 5.1% 15nov2013, USD (ABS)",6671.0,,,,,ForteBank,361.0,,,,
431083,Valid,Update,"April 28, 2009  ",,,,,,,Moscow region government,186.0,,,,
431084,Valid,Update,"April 28, 2009  ",,,,,,,,,,,,
431088,Valid,Others,,,,,,,,,,,,,
431089,Valid,Others,,,,,,,,,,,,,
431095,Valid,Others,,,,,,,,,,,,,
431097,Valid,Others,,,,,,,,,,,,,
431098,Valid,Others,,,,,,,,,,,,,
431105,Valid,Others,,,,,,,,,,,,,
431107,Valid,Others,,,,,,,,,,,,,
431111,Valid,Update,"April 28, 2009  ",,,,,,,Sunway Group,2774.0,,,,
431119,Valid,Update,"April 28, 2009  ",,,,,,,Moscow,8.0,,,,
431121,Valid,Others,,,,,,,,,,,,,
431129,Valid,Others,,,,,,,,,,,,,
431130,Valid,Others,,,,,,,,,,,,,
431133,Valid,Others,,,,,,,,,,,,,
431142,Valid,Others,,,,,,,,,,,,,
431146,Valid,Update,"April 28, 2009  ",,,,,,,EBRD (Moscow office),2413.0,,,,
431162,Valid,Update,"April 28, 2009  ",,,,,,,Danske Bank (Russia),10583.0,,,,
431163,Valid,Update,"April 28, 2009  ",,,,,,,Mezhtopenergobank,1165.0,,,,
431165,Valid,Others,,,,,,,,,,,,,
431166,Valid,Others,,,,,,,,,,,,,
431188,Valid,Update,"April 29, 2009  ",,,,,,,,,,,,
431189,Valid,Update,"April 29, 2009  ",,,,,,,Gazbank,872.0,,,,
431200,Valid,Others,,,,,,,,,,,,,
431204,Valid,Update,"April 29, 2009  ",,,,,,,Renova,1361.0,,,,
431208,Valid,Others,,,,,,,,,,,,,
431213,Valid,Others,,,,,,,,,,,,,
431214,Valid,Others,,,,,,,,,,,,,
431221,Valid,Others,,,,,,,,,,,,,
431238,Valid,Update,"April 29, 2009  ",,,,,,,Kazakhstan Temir Zholy,382.0,,,,
431246,Valid,Others,,,,,,,,,,,,,
431248,Valid,Others,,,,,,,,,,,,,
431249,Valid,Others,,,,,,,,,,,,,
431251,Valid,Others,,,,,,,,,,,,,
431254,Valid,Others,,,,,,,,,,,,,
431255,Valid,Others,,,,,,,,,,,,,
431256,Valid,Others,,,,,,,,,,,,,
431258,Valid,Others,,,,,,,,,,,,,
431259,Valid,Others,,,,,,,,,,,,,
431262,Valid,Others,,,,,,,,,,,,,
431264,Valid,Others,,,,,,,,,,,,,
431268,Valid,Others,,,,,,,,,,,,,
431269,Valid,Others,,,,,,,,,,,,,
431270,Valid,Others,,,,,,,,,,,,,
431276,Valid,Others,,,,,,,,,,,,,
431312,Valid,Others,,,,,,,,,,,,,
431313,Valid,Others,,,,,,,,,,,,,
431315,Valid,Update,"April 30, 2009  ",,,,,,,Transnefteproduct,232.0,,,,
431316,Valid,Update,"April 30, 2009  ",,,,,,,,,,,,
431319,Valid,Others,,,,,,,,,,,,,
431334,Valid,Others,,,,,,,,,,,,,
431336,Valid,Others,,,,,,,,,,,,,
431342,Valid,Others,,,,,,,,,,,,,
431344,Valid,Others,,,,,,,,,,,,,
431360,Valid,Others,,,,,,,,,,,,,
431363,Valid,Others,,,,,,,,,,,,,
431365,Valid,Others,,,,,,,,,,,,,
431390,Valid,Others,,,,,,,,,,,,,
431392,Valid,Others,,,,,,,,,,,,,
431394,Valid,Update,"April 30, 2009  ",,,,,,,,,,,,
431396,Valid,Others,,,,,,,,,,,,,
431399,Valid,Update,"April 30, 2009  ",,,,,,,,,,,,
431400,Valid,Others,,,,,,,,,,,,,
431404,Valid,Others,,,,,,,,,,,,,
431405,Valid,Others,,,,,,,,,,,,,
431406,Valid,Others,,,,,,,,,,,,,
431408,Valid,Others,,,,,,,,,,,,,
431410,Valid,Update,"April 30, 2009  ","Moscow, 50",9216.0,,,,,Moscow,8.0,,,,
431432,Valid,Update,"April 30, 2009  ",,,,,,,Vologda region,357.0,,,,
431434,Valid,Update,"April 30, 2009  ",,,,,,,Sovcomflot,2575.0,,,,
431436,Valid,Update,"April 30, 2009  ",,,,,,,,,,,,
431454,Valid,Others,,,,,,,,,,,,,
431476,Valid,Others,,,,,,,,,,,,,
431479,Valid,Others,,,,,,,,,,,,,
431480,Valid,Update,"May 04, 2009  ",,,,,,,GUP MO Mostransavto,6629.0,,,,
431486,Valid,Others,,,,,,,,,,,,,
431499,Valid,Others,,,,,,,,,,,,,
431502,Valid,Others,,,,,,,,,,,,,
431503,Valid,Others,,,,,,,,,,,,,
431504,Valid,Others,,,,,,,,,,,,,
431505,Valid,Others,,,,,,,,,,,,,
431506,Valid,Update,"May 04, 2009  ",,,,,,,,,,,,
431508,Valid,Others,,,,,,,,,,,,,
431511,Valid,Others,,,,,,,,,,,,,
431513,Valid,Others,,,,,,,,,,,,,
431518,Valid,Others,,,,,,,,,,,,,
431522,Valid,Others,,,,,,,,,,,,,
431523,Valid,Others,,,,,,,,,,,,,
431524,Valid,Others,,,,,,,,,,,,,
431526,Valid,Update,"May 04, 2009  ",,,,,,,,,,,,
431531,Valid,Others,,,,,,,,,,,,,
431532,Valid,Update,"May 04, 2009  ",,,,,,,,,,,,
431533,Valid,Others,,,,,,,,,,,,,
431546,Valid,Others,,,,,,,,,,,,,
431549,Valid,Others,,,,,,,,,,,,,
431551,Valid,Others,,,,,,,,,,,,,
431554,Valid,Others,,,,,,,,,,,,,
431558,Valid,Update,"May 04, 2009  ","Turkey, 7.5% 7nov2019,  USD",10656.0,,,,,Turkey,441.0,,,,
431559,Valid,Update,"May 04, 2009  ",,,,,,,Czech Republic,454.0,,,,
431564,Valid,Others,,,,,,,,,,,,,
431578,Valid,Others,,,,,,,,,,,,,
431583,Valid,Others,,,,,,,,,,,,,
431585,Valid,Others,,,,,,,,,,,,,
431587,Valid,Others,,,,,,,,,,,,,
431589,Valid,Others,,,,,,,,,,,,,
431590,Valid,Others,,,,,,,,,,,,,
431591,Valid,Others,,,,,,,,,,,,,
431621,Valid,Others,,,,,,,,,,,,,
431624,Valid,Others,,,,,,,,,,,,,
431630,Valid,Others,,,,,,,,,,,,,
431634,Valid,Others,,,,,,,,,,,,,
431637,Valid,Others,,,,,,,,,,,,,
431657,Valid,Update,"May 05, 2009  ","Gazprom, 9.250% 23apr2019, USD (20)",10594.0,,,,,Gazprom,21.0,,,,
431658,Valid,Update,"May 05, 2009  ","Gazprom, 9.0% 23apr2011, CHF",10554.0,,,,,Gazprom,21.0,,,,
431674,Valid,Others,,,,,,,,,,,,,
431675,Valid,Others,,,,,,,,,,,,,
431678,Valid,Others,,,,,,,,,,,,,
431679,Valid,Others,,,,,,,,,,,,,
431696,Valid,Others,,,,,,,,,,,,,
431712,Valid,Others,,,,,,,,,,,,,
431713,Valid,Update,"May 06, 2009  ",,,,,,,Stirol,589.0,,,,
431715,Valid,Others,,,,,,,,,,,,,
431716,Valid,Others,,,,,,,,,,,,,
431717,Valid,Others,,,,,,,,,,,,,
431725,Valid,Others,,,,,,,,,,,,,
431726,Valid,Others,,,,,,,,,,,,,
431727,Valid,Others,,,,,,,,,,,,,
431728,Valid,Others,,,,,,,,,,,,,
431733,Valid,Others,,,,,,,,,,,,,
431743,Valid,Others,,,,,,,,,,,,,
431745,Valid,Others,,,,,,,,,,,,,
431767,Valid,Others,,,,,,,,,,,,,
431768,Valid,Others,,,,,,,,,,,,,
431774,Valid,Others,,,,,,,,,,,,,
431775,Valid,Others,,,,,,,,,,,,,
431776,Valid,Others,,,,,,,,,,,,,
431777,Valid,Others,,,,,,,,,,,,,
431778,Valid,Others,,,,,,,,,,,,,
431780,Valid,Others,,,,,,,,,,,,,
431782,Valid,Others,,,,,,,,,,,,,
431783,Valid,Others,,,,,,,,,,,,,
431784,Valid,Others,,,,,,,,,,,,,
431794,Valid,Update,"May 06, 2009  ",,,,,,,BTA Bank (Georgia),7975.0,,,,
431817,Valid,Others,,,,,,,,,,,,,
431819,Valid,Others,,,,,,,,,,,,,
431820,Valid,Others,,,,,,,,,,,,,
431821,Valid,Others,,,,,,,,,,,,,
431822,Valid,Others,,,,,,,,,,,,,
431842,Valid,Others,,,,,,,,,,,,,
431843,Valid,Update,"May 07, 2009  ",,,,,,,Transsib Re,3840.0,,,,
431844,Valid,Update,"May 07, 2009  ",,,,,,,Megafon,768.0,,,,
431845,Valid,Update,"May 07, 2009  ",,,,,,,Renova,1361.0,,,,
431847,Valid,Update,"May 07, 2009  ",,,,,,,Alfa-Bank Ukraine,738.0,,,,
431853,Valid,Others,,,,,,,,,,,,,
431855,Valid,Others,,,,,,,,,,,,,
431859,Valid,Others,,,,,,,,,,,,,
431865,Valid,Others,,,,,,,,,,,,,
431866,Valid,Others,,,,,,,,,,,,,
431876,Valid,Others,,,,,,,,,,,,,
431880,Valid,Others,,,,,,,,,,,,,
431883,Valid,Others,,,,,,,,,,,,,
431895,Valid,Others,,,,,,,,,,,,,
431897,Valid,Others,,,,,,,,,,,,,
431898,Valid,Others,,,,,,,,,,,,,
431900,Valid,Others,,,,,,,,,,,,,
431908,Valid,Others,,,,,,,,,,,,,
431910,Valid,Others,,,,,,,,,,,,,
431912,Valid,Others,,,,,,,,,,,,,
431913,Valid,Others,,,,,,,,,,,,,
431918,Valid,Others,,,,,,,,,,,,,
431927,Valid,Others,,,,,,,,,,,,,
431930,Valid,Others,,,,,,,,,,,,,
431931,Valid,Others,,,,,,,,,,,,,
431932,Valid,Others,,,,,,,,,,,,,
431934,Valid,Others,,,,,,,,,,,,,
431938,Valid,Others,,,,,,,,,,,,,
431939,Valid,Others,,,,,,,,,,,,,
431942,Valid,Others,,,,,,,,,,,,,
431944,Valid,Others,,,,,,,,,,,,,
431948,Valid,Others,,,,,,,,,,,,,
431970,Valid,Others,,,,,,,,,,,,,
431973,Valid,Update,"May 08, 2009  ",,,,,,,,,,,,
431974,Valid,Update,"May 08, 2009  ",,,,,,,Center-Invest Bank,319.0,,,,
431979,Valid,Others,,,,,,,,,,,,,
431980,Valid,Others,,,,,,,,,,,,,
431993,Valid,Others,,,,,,,,,,,,,
431995,Valid,Others,,,,,,,,,,,,,
432001,Valid,Others,,,,,,,,,,,,,
432002,Valid,Others,,,,,,,,,,,,,
432004,Valid,Others,,,,,,,,,,,,,
432006,Valid,Others,,,,,,,,,,,,,
432009,Valid,Others,,,,,,,,,,,,,
432036,Valid,Others,,,,,,,,,,,,,
432042,Valid,Others,,,,,,,,,,,,,
432044,Valid,Others,,,,,,,,,,,,,
432047,Valid,Others,,,,,,,,,,,,,
432049,Valid,Others,,,,,,,,,,,,,
432051,Valid,Others,,,,,,,,,,,,,
432052,Valid,Others,,,,,,,,,,,,,
432054,Valid,Others,,,,,,,,,,,,,
432065,Valid,Others,,,,,,,,,,,,,
432066,Valid,Others,,,,,,,,,,,,,
432073,Valid,Others,,,,,,,,,,,,,
432119,Valid,Others,,,,,,,,,,,,,
432120,Valid,Others,,,,,,,,,,,,,
432121,Valid,Others,,,,,,,,,,,,,
432123,Valid,Others,,,,,,,,,,,,,
432124,Valid,Others,,,,,,,,,,,,,
432147,Valid,Others,,,,,,,,,,,,,
432152,Valid,Others,,,,,,,,,,,,,
432159,Valid,Others,,,,,,,,,,,,,
432163,Valid,Others,,,,,,,,,,,,,
432164,Valid,Others,,,,,,,,,,,,,
432170,Valid,Others,,,,,,,,,,,,,
432171,Valid,Others,,,,,,,,,,,,,
432181,Valid,Update,"May 12, 2009  ",,,,,,,KazakhGold,3978.0,,,,
432204,Valid,Others,,,,,,,,,,,,,
432212,Valid,Others,,,,,,,,,,,,,
432217,Valid,Update,"May 12, 2009  ",,,,,,,,,,,,
432224,Valid,Update,"May 12, 2009  ",,,,,,,Kazakhtelecom,376.0,,,,
432232,Valid,Others,,,,,,,,,,,,,
432233,Valid,Others,,,,,,,,,,,,,
432251,Valid,Others,,,,,,,,,,,,,
432253,Valid,Others,,,,,,,,,,,,,
432298,Valid,Others,,,,,,,,,,,,,
432300,Valid,Others,,,,,,,,,,,,,
432322,Valid,Others,,,,,,,,,,,,,
432325,Valid,Others,,,,,,,,,,,,,
432326,Valid,Others,,,,,,,,,,,,,
432330,Valid,Others,,,,,,,,,,,,,
432335,Valid,Others,,,,,,,,,,,,,
432336,Valid,Others,,,,,,,,,,,,,
432337,Valid,Others,,,,,,,,,,,,,
432341,Valid,Others,,,,,,,,,,,,,
432345,Valid,Others,,,,,,,,,,,,,
432346,Valid,Others,,,,,,,,,,,,,
432364,Valid,Others,,,,,,,,,,,,,
432366,Valid,Others,,,,,,,,,,,,,
432381,Valid,Others,,,,,,,,,,,,,
432382,Valid,Others,,,,,,,,,,,,,
432383,Valid,Update,"May 13, 2009  ",,,,,,,,,,,,
432389,Valid,Others,,,,,,,,,,,,,
432391,Valid,Update,"May 13, 2009  ",,,,,,,,,,,,
432399,Valid,Others,,,,,,,,,,,,,
432401,Valid,Others,,,,,,,,,,,,,
432429,Valid,Others,,,,,,,,,,,,,
432431,Valid,Others,,,,,,,,,,,,,
432435,Valid,Update,"May 14, 2009  ",,,,,,,KazTransGas,2522.0,,,,
432438,Valid,Update,"May 14, 2009  ",,,,,,,NFC JSC,2756.0,,,,
432441,Valid,Update,"May 14, 2009  ",,,,,,,,,,,,
432443,Valid,Others,,,,,,,,,,,,,
432444,Valid,Others,,,,,,,,,,,,,
432445,Valid,Others,,,,,,,,,,,,,
432470,Valid,Others,,,,,,,,,,,,,
432491,Valid,Others,,,,,,,,,,,,,
432494,Valid,Update,"May 14, 2009  ",,,,,,,AKB Evropejskij,3087.0,,,,
432496,Valid,Others,,,,,,,,,,,,,
432498,Valid,Others,,,,,,,,,,,,,
432499,Valid,Others,,,,,,,,,,,,,
432500,Valid,Others,,,,,,,,,,,,,
432501,Valid,Others,,,,,,,,,,,,,
432503,Valid,Others,,,,,,,,,,,,,
432506,Valid,Others,,,,,,,,,,,,,
432507,Valid,Others,,,,,,,,,,,,,
432513,Valid,Others,,,,,,,,,,,,,
432523,Valid,Others,,,,,,,,,,,,,
432524,Valid,Others,,,,,,,,,,,,,
432528,Valid,Others,,,,,,,,,,,,,
432559,Valid,Others,,,,,,,,,,,,,
432561,Valid,Others,,,,,,,,,,,,,
432563,Valid,Others,,,,,,,,,,,,,
432569,Valid,Others,,,,,,,,,,,,,
432616,Valid,Others,,,,,,,,,,,,,
432617,Valid,Update,"May 15, 2009  ",,,,,,,Gallery Media,3249.0,,,,
432627,Valid,Others,,,,,,,,,,,,,
432635,Valid,Others,,,,,,,,,,,,,
432638,Valid,Others,,,,,,,,,,,,,
432639,Valid,Others,,,,,,,,,,,,,
432643,Valid,Others,,,,,,,,,,,,,
432645,Valid,Others,,,,,,,,,,,,,
432646,Valid,Others,,,,,,,,,,,,,
432647,Valid,Others,,,,,,,,,,,,,
432649,Valid,Others,,,,,,,,,,,,,
432657,Valid,Others,,,,,,,,,,,,,
432659,Valid,Others,,,,,,,,,,,,,
432663,Valid,Others,,,,,,,,,,,,,
432668,Valid,Update,"May 15, 2009  ",,,,,,,KazMunayGas,2987.0,,,,
432669,Valid,Others,,,,,,,,,,,,,
432671,Valid,Others,,,,,,,,,,,,,
432672,Valid,Others,,,,,,,,,,,,,
432677,Valid,Update,"May 15, 2009  ",,,,,,,Mezhtopenergobank,1165.0,,,,
432678,Valid,Others,,,,,,,,,,,,,
432682,Valid,Others,,,,,,,,,,,,,
432685,Valid,Update,"May 15, 2009  ",,,,,,,Trasnport group FESCO,6870.0,,,,
432688,Valid,Others,,,,,,,,,,,,,
432701,Valid,Update,"May 15, 2009  ",,,,,,,Naftogaz,1596.0,,,,
432722,Valid,Others,,,,,,,,,,,,,
432730,Valid,Others,,,,,,,,,,,,,
432733,Valid,Others,,,,,,,,,,,,,
432735,Valid,Others,,,,,,,,,,,,,
432739,Valid,Others,,,,,,,,,,,,,
432741,Valid,Others,,,,,,,,,,,,,
432742,Valid,Others,,,,,,,,,,,,,
432743,Valid,Others,,,,,,,,,,,,,
432749,Valid,Others,,,,,,,,,,,,,
432751,Valid,Others,,,,,,,,,,,,,
432755,Valid,Update,"May 18, 2009  ","Moscow Stars B.V., 2034-A (RMBS, FRN)",7424.0,,,,,Moscow Stars B.V.,20909.0,,,,
432757,Valid,Update,"May 18, 2009  ",,,,,,,Gallery Media,3249.0,,,,
432775,Valid,Others,,,,,,,,,,,,,
432787,Valid,Others,,,,,,,,,,,,,
432789,Valid,Others,,,,,,,,,,,,,
432791,Valid,Others,,,,,,,,,,,,,
432793,Valid,Others,,,,,,,,,,,,,
432796,Valid,Others,,,,,,,,,,,,,
432801,Valid,Others,,,,,,,,,,,,,
432802,Valid,Update,"May 18, 2009  ",,,,,,,Alfa-Bank Ukraine,738.0,,,,
432806,Valid,Update,"May 18, 2009  ",,,,,,,Slovakia,438.0,,,,
432814,Valid,Others,,,,,,,,,,,,,
432815,Valid,Others,,,,,,,,,,,,,
432826,Valid,Others,,,,,,,,,,,,,
432845,Valid,Others,,,,,,,,,,,,,
432850,Valid,Others,,,,,,,,,,,,,
432852,Valid,Update,"May 18, 2009  ",,,,,,,Peru,466.0,,,,
432874,Valid,Others,,,,,,,,,,,,,
432878,Valid,Others,,,,,,,,,,,,,
432879,Valid,Others,,,,,,,,,,,,,
432880,Valid,Update,"May 19, 2009  ",,,,,,,Rostelecom - Volga,208.0,,,,
432881,Valid,Others,,,,,,,,,,,,,
432885,Valid,Others,,,,,,,,,,,,,
432890,Valid,Others,,,,,,,,,,,,,
432894,Valid,Others,,,,,,,,,,,,,
432902,Valid,Update,"May 19, 2009  ",,,,,,,,,,,,
432904,Valid,Others,,,,,,,,,,,,,
432907,Valid,Others,,,,,,,,,,,,,
432911,Valid,Others,,,,,,,,,,,,,
432926,Valid,Others,,,,,,,,,,,,,
432927,Valid,Others,,,,,,,,,,,,,
432932,Valid,Others,,,,,,,,,,,,,
432933,Valid,Others,,,,,,,,,,,,,
432937,Valid,Others,,,,,,,,,,,,,
432944,Valid,Others,,,,,,,,,,,,,
432945,Valid,Others,,,,,,,,,,,,,
432946,Valid,Others,,,,,,,,,,,,,
432952,Valid,Others,,,,,,,,,,,,,
432960,Valid,Others,,,,,,,,,,,,,
432961,Valid,Others,,,,,,,,,,,,,
432963,Valid,Others,,,,,,,,,,,,,
432965,Valid,Others,,,,,,,,,,,,,
432967,Valid,Others,,,,,,,,,,,,,
432973,Valid,Others,,,,,,,,,,,,,
432981,Valid,Others,,,,,,,,,,,,,
432982,Valid,Others,,,,,,,,,,,,,
432988,Valid,Others,,,,,,,,,,,,,
432989,Valid,Others,,,,,,,,,,,,,
433011,Valid,Others,,,,,,,,,,,,,
433014,Valid,Update,"May 20, 2009  ",,,,,,,,,,,,
433017,Valid,Update,"May 20, 2009  ",,,,,,,KazakhGold,3978.0,,,,
433019,Valid,Others,,,,,,,,,,,,,
433022,Valid,Others,,,,,,,,,,,,,
433023,Valid,Others,,,,,,,,,,,,,
433024,Valid,Others,,,,,,,,,,,,,
433027,Valid,Others,,,,,,,,,,,,,
433031,Valid,Update,"May 20, 2009  ",,,,,,,KEG,2611.0,,,,
433034,Valid,Others,,,,,,,,,,,,,
433046,Valid,Others,,,,,,,,,,,,,
433062,Valid,Others,,,,,,,,,,,,,
433063,Valid,Update,"May 20, 2009  ",,,,,,,,,,,,
433065,Valid,Others,,,,,,,,,,,,,
433076,Valid,Others,,,,,,,,,,,,,
433079,Valid,Others,,,,,,,,,,,,,
433085,Valid,Others,,,,,,,,,,,,,
433092,Valid,Others,,,,,,,,,,,,,
433096,Valid,Others,,,,,,,,,,,,,
433097,Valid,Others,,,,,,,,,,,,,
433099,Valid,Others,,,,,,,,,,,,,
433117,Valid,Update,"May 20, 2009  ",,,,,,,,,,,,
433118,Valid,Others,,,,,,,,,,,,,
433120,Valid,Others,,,,,,,,,,,,,
433143,Valid,Others,,,,,,,,,,,,,
433144,Valid,Others,,,,,,,,,,,,,
433146,Valid,Update,"May 21, 2009  ",,,,,,,,,,,,
433149,Valid,Others,,,,,,,,,,,,,
433159,Valid,Others,,,,,,,,,,,,,
433162,Valid,Others,,,,,,,,,,,,,
433167,Valid,Others,,,,,,,,,,,,,
433168,Valid,Others,,,,,,,,,,,,,
433189,Valid,Update,"May 21, 2009  ",,,,,,,Bratsk,3115.0,,,,
433191,Valid,Others,,,,,,,,,,,,,
433194,Valid,Others,,,,,,,,,,,,,
433197,Valid,Update,"May 21, 2009  ",,,,,,,United Kingdom,2561.0,,,,
433199,Valid,Others,,,,,,,,,,,,,
433209,Valid,Others,,,,,,,,,,,,,
433214,Valid,Others,,,,,,,,,,,,,
433215,Valid,Others,,,,,,,,,,,,,
433219,Valid,Others,,,,,,,,,,,,,
433239,Valid,Others,,,,,,,,,,,,,
433242,Valid,Others,,,,,,,,,,,,,
433243,Valid,Update,"May 21, 2009  ",,,,,,,South Africa,446.0,,,,
433244,Valid,Others,,,,,,,,,,,,,
433246,Valid,Others,,,,,,,,,,,,,
433248,Valid,Others,,,,,,,,,,,,,
433252,Valid,Update,"May 21, 2009  ",,,,,,,ALROSA,18.0,,,,
433253,Valid,Update,"May 21, 2009  ",,,,,,,,,,,,
433271,Valid,Others,,,,,,,,,,,,,
433274,Valid,Others,,,,,,,,,,,,,
433276,Valid,Others,,,,,,,,,,,,,
433279,Valid,Others,,,,,,,,,,,,,
433282,Valid,Others,,,,,,,,,,,,,
433298,Valid,Others,,,,,,,,,,,,,
433305,Valid,Others,,,,,,,,,,,,,
433310,Valid,Others,,,,,,,,,,,,,
433315,Valid,Others,,,,,,,,,,,,,
433319,Valid,Others,,,,,,,,,,,,,
433321,Valid,Others,,,,,,,,,,,,,
433322,Valid,Others,,,,,,,,,,,,,
433323,Valid,Others,,,,,,,,,,,,,
433328,Valid,Update,"May 22, 2009  ",,,,,,,,,,,,
433329,Valid,Others,,,,,,,,,,,,,
433330,Valid,Others,,,,,,,,,,,,,
433333,Valid,Others,,,,,,,,,,,,,
433335,Valid,Others,,,,,,,,,,,,,
433339,Valid,Others,,,,,,,,,,,,,
433340,Valid,Update,"May 22, 2009  ",,,,,,,Azerbaijan,482.0,,,,
433342,Valid,Others,,,,,,,,,,,,,
433343,Valid,Others,,,,,,,,,,,,,
433350,Valid,Others,,,,,,,,,,,,,
433359,Valid,Others,,,,,,,,,,,,,
433398,Valid,Update,"May 25, 2009  ",,,,,,,Severstal,255.0,,,,
433436,Valid,Others,,,,,,,,,,,,,
433452,Valid,Update,"May 25, 2009  ",,,,,,,,,,,,
433534,Valid,Others,,,,,,,,,,,,,
433535,Valid,Others,,,,,,,,,,,,,
433536,Valid,Others,,,,,,,,,,,,,
433538,Valid,Others,,,,,,,,,,,,,
433539,Valid,Others,,,,,,,,,,,,,
433540,Valid,Update,"May 26, 2009  ",,,,,,,Severstal,255.0,,,,
433542,Valid,Others,,,,,,,,,,,,,
433544,Valid,Others,,,,,,,,,,,,,
433547,Valid,Others,,,,,,,,,,,,,
433560,Valid,Others,,,,,,,,,,,,,
433568,Valid,Others,,,,,,,,,,,,,
433576,Valid,Others,,,,,,,,,,,,,
433577,Valid,Others,,,,,,,,,,,,,
433578,Valid,Others,,,,,,,,,,,,,
433590,Valid,Others,,,,,,,,,,,,,
433591,Valid,Others,,,,,,,,,,,,,
433592,Valid,Others,,,,,,,,,,,,,
433593,Valid,Others,,,,,,,,,,,,,
433594,Valid,Others,,,,,,,,,,,,,
433597,Valid,Others,,,,,,,,,,,,,
433598,Valid,Others,,,,,,,,,,,,,
433600,Valid,Others,,,,,,,,,,,,,
433608,Valid,Others,,,,,,,,,,,,,
433610,Valid,Others,,,,,,,,,,,,,
433611,Valid,Others,,,,,,,,,,,,,
433614,Valid,Others,,,,,,,,,,,,,
433620,Valid,Others,,,,,,,,,,,,,
433621,Valid,Others,,,,,,,,,,,,,
433622,Valid,Others,,,,,,,,,,,,,
433626,Valid,Others,,,,,,,,,,,,,
433627,Valid,Others,,,,,,,,,,,,,
433628,Valid,Others,,,,,,,,,,,,,
433630,Valid,Others,,,,,,,,,,,,,
433637,Valid,Others,,,,,,,,,,,,,
433660,Valid,Others,,,,,,,,,,,,,
433662,Valid,Others,,,,,,,,,,,,,
433664,Valid,Others,,,,,,,,,,,,,
433670,Valid,Others,,,,,,,,,,,,,
433672,Valid,Others,,,,,,,,,,,,,
433686,Valid,Others,,,,,,,,,,,,,
433688,Valid,Others,,,,,,,,,,,,,
433692,Valid,Others,,,,,,,,,,,,,
433694,Valid,Others,,,,,,,,,,,,,
433695,Valid,Others,,,,,,,,,,,,,
433701,Valid,Others,,,,,,,,,,,,,
433710,Valid,Others,,,,,,,,,,,,,
433715,Valid,Others,,,,,,,,,,,,,
433718,Valid,Others,,,,,,,,,,,,,
433729,Valid,Others,,,,,,,,,,,,,
433732,Valid,Others,,,,,,,,,,,,,
433741,Valid,Others,,,,,,,,,,,,,
433772,Valid,Update,"May 27, 2009  ",,,,,,,Severstal,255.0,,,,
433781,Valid,Others,,,,,,,,,,,,,
433785,Valid,Others,,,,,,,,,,,,,
433786,Valid,Others,,,,,,,,,,,,,
433791,Valid,Others,,,,,,,,,,,,,
433805,Valid,Others,,,,,,,,,,,,,
433807,Valid,Others,,,,,,,,,,,,,
433811,Valid,Others,,,,,,,,,,,,,
433813,Valid,Others,,,,,,,,,,,,,
433830,Valid,Others,,,,,,,,,,,,,
433831,Valid,Others,,,,,,,,,,,,,
433833,Valid,Others,,,,,,,,,,,,,
433840,Valid,Others,,,,,,,,,,,,,
433841,Valid,Others,,,,,,,,,,,,,
433842,Valid,Others,,,,,,,,,,,,,
433844,Valid,Others,,,,,,,,,,,,,
433861,Valid,Others,,,,,,,,,,,,,
433877,Valid,Others,,,,,,,,,,,,,
433882,Valid,Others,,,,,,,,,,,,,
433883,Valid,Others,,,,,,,,,,,,,
433894,Valid,Others,,,,,,,,,,,,,
433895,Valid,Others,,,,,,,,,,,,,
433897,Valid,Update,"May 28, 2009  ",,,,,,,USA,2604.0,,,,
433907,Valid,Update,"May 28, 2009  ",,,,,,,Omega Bank,1211.0,,,,
433908,Valid,Others,,,,,,,,,,,,,
433909,Valid,Others,,,,,,,,,,,,,
433913,Valid,Others,,,,,,,,,,,,,
433917,Valid,Others,,,,,,,,,,,,,
433919,Valid,Others,,,,,,,,,,,,,
433924,Valid,Others,,,,,,,,,,,,,
433932,Valid,Others,,,,,,,,,,,,,
433933,Valid,Others,,,,,,,,,,,,,
433937,Valid,Others,,,,,,,,,,,,,
433938,Valid,Others,,,,,,,,,,,,,
433975,Valid,Others,,,,,,,,,,,,,
433992,Valid,Others,,,,,,,,,,,,,
433993,Valid,Others,,,,,,,,,,,,,
433997,Valid,Others,,,,,,,,,,,,,
434004,Valid,Update,"May 29, 2009  ",,,,,,,ACBA-Credit Agricole Bank,10541.0,,,,
